Neutrino Depth [m]	Neutrino Min Angle [degrees]	Neutrino Max Angle [degrees]	Hydrophone Depth [m]	Hydrophone Distance [m]	Time of Arrival [s]	Signal Amplitude	Angle of Departure [degrees]	Angle of Arrival [degrees]	Surface Bounces	Bottom Bounces
2300.0	-19.0	-10.0	1800.0	12800.0	8.83202171	(6.097630145629552e-09-1.6784222406764606e-09j)	-15.3309956	16.5225563	1	0
2300.0	-19.0	-10.0	1900.0	12800.0	8.85063171	(-7.966843930156596e-10-2.8943174443944774e-09j)	-15.8374348	16.6905041	1	0
2300.0	-19.0	-10.0	1900.0	12800.0	8.85063171	(-8.495066561273274e-10-3.086218276037216e-09j)	-15.8372946	16.6904068	1	0
2300.0	-19.0	-10.0	2000.0	12800.0	8.86951447	(-3.9050994059859234e-09-4.616156253136898e-09j)	-16.3404884	16.9980927	1	0
2300.0	-19.0	-10.0	2100.0	12800.0	8.8886652	(4.038227059475345e-09-4.300275044713969e-09j)	-16.8404102	17.2653885	1	0
2300.0	-19.0	-10.0	2200.0	12800.0	8.90811348	(-2.9755232489026828e-09-4.8900299193264835e-09j)	-17.3363476	17.5867596	1	0
2300.0	-19.0	-10.0	2300.0	12800.0	8.92786312	(4.906170230892193e-09-2.617450508759571e-09j)	-17.8281307	17.9135876	1	0
2300.0	-19.0	-10.0	2400.0	12800.0	8.94790459	(2.1990941524382383e-09-1.932631564969761e-09j)	-18.3161297	18.1187344	1	0
2300.0	-19.0	-10.0	2400.0	12800.0	8.94790459	(1.884574546441788e-09-1.6562220635045142e-09j)	-18.3159885	18.1186218	1	0
1500.0	-18.0	-9.0	1400.0	400.0	0.269955337	(0.0013483520977082516+0.0012126562086446776j)	-13.9150925	-14.1091404	0	0
1900.0	-18.0	-9.0	1800.0	400.0	0.268804461	(0.0013861269876666257-0.0011692547831181532j)	-13.9115562	-14.111412	0	0
2300.0	-18.0	-9.0	2200.0	400.0	0.267635942	(0.0014573068204405517+0.0010792165192155894j)	-13.9105701	-14.1121426	0	0
1900.0	-18.0	-9.0	1700.0	800.0	0.53789717	(-0.0006122629096861329-0.0002916410118188547j)	-13.7880116	-14.2607756	0	0
2300.0	-18.0	-9.0	2100.0	800.0	0.535562396	(0.0006306877643021744-0.0002492486724935792j)	-13.7855816	-14.2637978	0	0
1900.0	-18.0	-9.0	1400.0	1600.0	1.0951966	(0.00015755513572211178+9.317784752624269e-05j)	-16.8603916	-17.7896214	0	0
1900.0	-18.0	-9.0	1500.0	1600.0	1.07694054	(-0.0001889636348139124+1.606701494539409e-05j)	-13.541626	-14.4813108	0	0
1900.0	-18.0	-9.0	1600.0	1600.0	1.06242299	(-0.00017393763805156575+8.828177505665166e-05j)	-10.1241474	-11.0727329	0	0
2300.0	-18.0	-9.0	1800.0	1600.0	1.09047496	(0.00012858325107673396+0.0001302093141195052j)	-16.853054	-17.8077354	0	0
2300.0	-18.0	-9.0	1900.0	1600.0	1.07228518	(0.00013020598738867656-0.00013778528183766678j)	-13.53508	-14.4932203	0	0
2300.0	-18.0	-9.0	2000.0	1600.0	1.05781806	(-0.0001863199227391971-5.8603470316120875e-05j)	-10.1188383	-11.095108	0	0
2300.0	-18.0	-9.0	1400.0	3200.0	2.16703558	(2.2209872254578143e-05+1.8491437350305896e-05j)	-14.7108326	-16.6429768	0	0
2300.0	-18.0	-9.0	1500.0	3200.0	2.14914083	(-2.94087083901976e-05+3.856065732448643e-06j)	-13.0376472	-15.0225296	0	0
2300.0	-18.0	-9.0	1600.0	3200.0	2.13312435	(2.3532519763881557e-05-1.9158483159164474e-05j)	-11.3393002	-13.3152332	0	0
2300.0	-18.0	-9.0	1700.0	3200.0	2.11901474	(-2.0977760103457233e-05-2.2765249360819506e-05j)	-9.61905003	-11.6014519	0	0
700.0	-18.0	-9.0	1400.0	12800.0	8.55973625	(7.169021238998765e-09+4.7901868472975656e-09j)	-9.23237228	6.44525433	1	0
700.0	-18.0	-9.0	1500.0	12800.0	8.56660938	(-4.0247408263695045e-10+4.1195545306220915e-09j)	-9.79665279	6.81160212	1	0
700.0	-18.0	-9.0	1500.0	12800.0	8.56661034	(2.190649440161796e-10+4.097895705544524e-09j)	-9.7965126	6.81143713	1	0
700.0	-18.0	-9.0	1600.0	12800.0	8.57421017	(2.3749136249791596e-10+8.891515190915413e-09j)	-10.3650684	7.14739943	1	0
700.0	-18.0	-9.0	1700.0	12800.0	8.58257389	(5.0979400565949095e-09+7.2779090860012485e-09j)	-10.9365311	7.46012211	1	0
700.0	-18.0	-9.0	1800.0	12800.0	8.76295853	(-8.708272845283853e-10+8.947639504999836e-10j)	-17.9654064	-15.793478	1	1
700.0	-18.0	-9.0	1800.0	12800.0	8.76295757	(-1.5349751274325979e-09+1.1625005750523655e-09j)	-17.9652653	-15.793313	1	1
700.0	-18.0	-9.0	1800.0	12800.0	8.59140205	(-8.193642148903178e-09+2.733605822873e-09j)	-11.4983721	7.89750051	1	0
700.0	-18.0	-9.0	1900.0	12800.0	8.74546719	(-1.923592555506786e-09-2.474305705548001e-09j)	-17.5677128	-15.1784706	1	1
700.0	-18.0	-9.0	1900.0	12800.0	8.74546719	(-1.578938026175399e-10-2.030868169664611e-10j)	-17.5675716	-15.1783047	1	1
700.0	-18.0	-9.0	1900.0	12800.0	8.60060883	(-9.714103645353753e-10+5.225988806509026e-09j)	-12.0500631	8.17948818	1	0
700.0	-18.0	-9.0	1900.0	12800.0	8.60060883	(-5.870132760173476e-10+3.1580111987029737e-09j)	-12.0499229	8.17936707	1	0
700.0	-18.0	-9.0	2000.0	12800.0	8.72872639	(1.4756023678050125e-09+2.1032732665835648e-09j)	-17.1628456	-14.5149479	1	1
700.0	-18.0	-9.0	2000.0	12800.0	8.72872639	(6.095781982363677e-10+8.688227462783299e-10j)	-17.1627064	-14.4747152	1	1
700.0	-18.0	-9.0	2000.0	12800.0	8.61022377	(6.91451150227668e-09-4.6516159747775145e-09j)	-12.5910559	8.55867386	1	0
700.0	-18.0	-9.0	2100.0	12800.0	8.71282959	(-3.622492778011496e-09-1.4268730718469827e-09j)	-16.7476521	-13.7065201	1	1
700.0	-18.0	-9.0	2100.0	12800.0	8.62022209	(7.716309112148139e-09-2.6283488090630866e-09j)	-13.1238289	8.94148922	1	0
700.0	-18.0	-9.0	2200.0	12800.0	8.69777489	(2.3366614757789354e-09-1.4100920673616913e-09j)	-16.3211918	-12.9601002	1	1
700.0	-18.0	-9.0	2200.0	12800.0	8.69777489	(1.2211684177761516e-09-7.369796101400194e-10j)	-16.3210526	-12.9598713	1	1
700.0	-18.0	-9.0	2200.0	12800.0	8.63063622	(-6.593516279575872e-09-4.450732374122887e-09j)	-13.6477289	9.3602953	1	0
700.0	-18.0	-9.0	2300.0	12800.0	8.68365955	(9.0732848135702e-10-4.369370142940317e-09j)	-15.8787851	-12.0792608	1	1
700.0	-18.0	-9.0	2300.0	12800.0	8.64145565	(3.3109139984514174e-11+2.6955077805372782e-11j)	-14.1642523	9.74787045	1	0
700.0	-18.0	-9.0	2300.0	12800.0	8.64145565	(6.001679346337526e-09+4.886135182583803e-09j)	-14.1641121	9.74768448	1	0
700.0	-18.0	-9.0	2400.0	12800.0	8.67053127	(4.772659087006879e-09-7.859331374812912e-10j)	-15.4161081	-11.1292791	1	1
700.0	-18.0	-9.0	2400.0	12800.0	8.65268326	(-6.652206899458758e-09+3.739153426046091e-09j)	-14.6735792	10.109621	1	0
1100.0	-18.0	-9.0	1400.0	12800.0	8.60329437	(5.621276721180815e-09+6.860526040667881e-09j)	-9.76268291	8.87773323	1	0
1100.0	-18.0	-9.0	1500.0	12800.0	8.61353874	(5.836838658537119e-09+1.1705536295698412e-09j)	-10.3607092	9.14645958	1	0
1100.0	-18.0	-9.0	1500.0	12800.0	8.61353874	(2.710305457200156e-09+5.435404464244221e-10j)	-10.360568	9.14632607	1	0
1100.0	-18.0	-9.0	1600.0	12800.0	8.62410831	(2.2557827964597554e-09-8.296936442890298e-09j)	-10.9479198	9.40959358	1	0
1100.0	-18.0	-9.0	1700.0	12800.0	8.63502216	(6.647009508013269e-09-2.345998812280039e-09j)	-11.524539	9.68885994	1	0
1100.0	-18.0	-9.0	1700.0	12800.0	8.63502216	(1.2979223157650656e-09-4.580893419132029e-10j)	-11.5243988	9.68875408	1	0
1100.0	-18.0	-9.0	1800.0	12800.0	8.64626312	(3.1478740953451837e-09-1.6793964059005776e-09j)	-12.0921106	10.0509949	1	0
1100.0	-18.0	-9.0	1800.0	12800.0	8.64626312	(4.1067746769168386e-09-2.190971564731961e-09j)	-12.0919704	10.0508595	1	0
1100.0	-18.0	-9.0	1900.0	12800.0	8.65787125	(-1.5648324458912643e-09-7.866943960190326e-09j)	-12.6495361	10.4374123	1	0
1100.0	-18.0	-9.0	2000.0	12800.0	8.80843449	(-2.9288687505101926e-09+1.70942051565804e-10j)	-17.8913193	-16.1465607	1	1
1100.0	-18.0	-9.0	2000.0	12800.0	8.66983795	(-7.481738310197917e-09-2.496096735799976e-09j)	-13.1985044	10.6861868	1	0
1100.0	-18.0	-9.0	2100.0	12800.0	8.7906971	(2.743147318574644e-09-1.6366667800423188e-09j)	-17.4582405	-15.3884439	1	1
1100.0	-18.0	-9.0	2100.0	12800.0	8.68216705	(-3.456594333114961e-09+6.917731161705368e-09j)	-13.7393951	11.0187693	1	0
1100.0	-18.0	-9.0	2200.0	12800.0	8.77376842	(2.526278259378687e-09+2.3521097507116685e-09j)	-17.0129795	-14.7005844	1	1
1100.0	-18.0	-9.0	2200.0	12800.0	8.69487	(-2.245343160166921e-19-7.484224779123478e-09j)	-14.2722797	11.4760952	1	0
1100.0	-18.0	-9.0	2300.0	12800.0	8.75767326	(-3.7468937275349025e-09+3.4714743275906813e-10j)	-16.553463	-13.837245	1	1
1100.0	-18.0	-9.0	2300.0	12800.0	8.7079401	(7.336736830911137e-09-1.1525467120836504e-10j)	-14.7980156	11.7948036	1	0
1100.0	-18.0	-9.0	2400.0	12800.0	8.74250889	(-3.546419450890743e-09-1.9638344993765507e-09j)	-16.0746498	-13.0817871	1	1
1100.0	-18.0	-9.0	2400.0	12800.0	8.72140026	(-7.198786326171455e-09+2.941670757325929e-10j)	-15.3163853	12.1065454	1	0
1500.0	-18.0	-9.0	1400.0	12800.0	8.65100956	(-5.691467003177651e-10+8.221657335277497e-09j)	-10.7533913	11.2299423	1	0
1500.0	-18.0	-9.0	1500.0	12800.0	8.66380024	(-7.218746935729792e-09+2.722693465369034e-10j)	-11.3249893	11.4356966	1	0
1500.0	-18.0	-9.0	1500.0	12800.0	8.66380024	(-8.953417159531147e-10+3.376958717353063e-11j)	-11.3248491	11.4355736	1	0
1500.0	-18.0	-9.0	1600.0	12800.0	8.67688942	(-7.274011310717434e-10+7.961999972383287e-09j)	-11.8899117	11.6585598	1	0
1500.0	-18.0	-9.0	1700.0	12800.0	8.69026756	(2.9155228653995867e-09-7.230701931456515e-09j)	-12.448947	11.9884501	1	0
1500.0	-18.0	-9.0	1800.0	12800.0	8.703969	(-1.198819218140927e-09+7.56904666389789e-09j)	-13.0009775	12.2166433	1	0
1500.0	-18.0	-9.0	1900.0	12800.0	8.71796989	(-1.2948368591494298e-10+7.493061057000325e-09j)	-13.5470257	12.5395126	1	0
1500.0	-18.0	-9.0	2000.0	12800.0	8.73231411	(-3.6836021087586245e-09-4.8900806180286044e-09j)	-14.0859232	12.8596106	1	0
1500.0	-18.0	-9.0	2000.0	12800.0	8.73231411	(-7.131265906317904e-10-9.466946798508977e-10j)	-14.085783	12.859621	1	0
1500.0	-18.0	-9.0	2100.0	12800.0	8.74697495	(4.99611069341844e-09+5.075212304806071e-09j)	-14.6190405	13.2149134	1	0
1500.0	-18.0	-9.0	2200.0	12800.0	8.85276222	(-1.0492218500316996e-09+2.470893752369834e-09j)	-17.8816109	-16.4442673	1	1
1500.0	-18.0	-9.0	2200.0	12800.0	8.76198196	(6.707781619924411e-09-2.13298895618845e-09j)	-15.1455488	13.489975	1	0
1500.0	-18.0	-9.0	2300.0	12800.0	8.83469391	(2.922901238925374e-09+2.126965744575842e-10j)	-17.4161396	-15.7698622	1	1
1500.0	-18.0	-9.0	2300.0	12800.0	8.7773447	(3.229768158753987e-09-2.93886290254072e-09j)	-15.6655884	13.8958492	1	0
1500.0	-18.0	-9.0	2300.0	12800.0	8.7773447	(1.7770831187893658e-09-1.61702122128675e-09j)	-15.6654482	13.8956976	1	0
1500.0	-18.0	-9.0	2400.0	12800.0	8.81743431	(-8.855641935511487e-10+5.437492935100798e-11j)	-16.9351711	-15.051466	1	1
1500.0	-18.0	-9.0	2400.0	12800.0	8.81743431	(-2.308808264292189e-09+1.418147861150767e-10j)	-16.93503	-15.0512724	1	1
1500.0	-18.0	-9.0	2400.0	12800.0	8.79303932	(-6.609722141863114e-09-7.087091895847911e-10j)	-16.1799774	14.154623	1	0
1900.0	-18.0	-9.0	1400.0	12800.0	8.70301723	(6.8902290593932755e-09+3.2027239688294228e-09j)	-11.9528866	13.4177265	1	0
1900.0	-18.0	-9.0	1500.0	12800.0	8.71827316	(-1.851559747896604e-09-3.4186813931159602e-09j)	-12.4955702	13.5965538	1	0
1900.0	-18.0	-9.0	1500.0	12800.0	8.71827316	(-1.714348585284644e-09-3.16533755742165e-09j)	-12.49543	13.5964632	1	0
1900.0	-18.0	-9.0	1600.0	12800.0	8.73377991	(7.3065717137367854e-09+1.0330110571883704e-10j)	-13.0350838	13.8880348	1	0
1900.0	-18.0	-9.0	1700.0	12800.0	8.74957657	(3.032924012834111e-09+1.8130114013484191e-09j)	-13.570384	14.1980104	1	0
1900.0	-18.0	-9.0	1700.0	12800.0	8.74957657	(3.0878190428000854e-09+1.845826372902116e-09j)	-13.5702429	14.1978893	1	0
1900.0	-18.0	-9.0	1800.0	12800.0	8.76563549	(-5.3301093332759976e-09-4.566842778482576e-09j)	-14.1019583	14.3764219	1	0
1900.0	-18.0	-9.0	1900.0	12800.0	8.78198528	(4.622712908063969e-09-5.0483426352870005e-09j)	-14.6291656	14.6722813	1	0
1900.0	-18.0	-9.0	2000.0	12800.0	8.79865265	(2.7032500547916986e-09+6.1146309300322044e-09j)	-15.1511059	14.9425907	1	0
1900.0	-18.0	-9.0	2100.0	12800.0	8.81559849	(-1.90639676071537e-09-4.60853727201287e-10j)	-15.6692448	15.2627258	1	0
1900.0	-18.0	-9.0	2100.0	12800.0	8.81559849	(-4.429274163152946e-09-1.0707359291354565e-09j)	-15.6691046	15.2625837	1	0
1900.0	-18.0	-9.0	2200.0	12800.0	8.83288002	(-6.328408538365914e-09+1.9881346049227888e-11j)	-16.1815033	15.6309929	1	0
1900.0	-18.0	-9.0	2300.0	12800.0	8.85045528	(1.6137307645119824e-09+1.4776758581255386e-09j)	-16.6896362	15.8552055	1	0
1900.0	-18.0	-9.0	2300.0	12800.0	8.85045528	(2.9659349388450925e-09+2.7158746380024755e-09j)	-16.6894951	15.8550911	1	0
1900.0	-18.0	-9.0	2400.0	12800.0	8.8959837	(6.216491089580803e-10-2.3007432789038126e-09j)	-17.9335175	-17.0064812	1	1
1900.0	-18.0	-9.0	2400.0	12800.0	8.86835766	(-2.832088523311195e-09-1.0905410633807937e-09j)	-17.1925182	16.2067375	1	0
1900.0	-18.0	-9.0	2400.0	12800.0	8.86835766	(-2.7903426841732503e-09-1.0744661591429873e-09j)	-17.1923771	16.2065945	1	0
2300.0	-18.0	-9.0	1400.0	12800.0	8.76019192	(-2.0522245529157934e-09-6.597044265990456e-09j)	-13.2776499	15.5494881	1	0
2300.0	-18.0	-9.0	1500.0	12800.0	8.77777386	(3.878121494722511e-09+5.5923728700395086e-09j)	-13.7943459	15.6987391	1	0
2300.0	-18.0	-9.0	1600.0	12800.0	8.79559326	(-1.4333641211689063e-09-2.550051737676633e-09j)	-14.3093796	15.9600992	1	0
2300.0	-18.0	-9.0	1600.0	12800.0	8.79559326	(-1.8219180733650534e-09-3.241315504046679e-09j)	-14.3092394	15.9599829	1	0
2300.0	-18.0	-9.0	1700.0	12800.0	8.81367588	(-5.1723641880768146e-09-3.908990855912061e-09j)	-14.821578	16.2404556	1	0
2300.0	-18.0	-9.0	1800.0	12800.0	8.83202171	(6.097630145629552e-09-1.6784222406764606e-09j)	-15.3309956	16.5225563	1	0
2300.0	-18.0	-9.0	1900.0	12800.0	8.85063171	(-7.966843930156596e-10-2.8943174443944774e-09j)	-15.8374348	16.6905041	1	0
2300.0	-18.0	-9.0	1900.0	12800.0	8.85063171	(-8.495066561273274e-10-3.086218276037216e-09j)	-15.8372946	16.6904068	1	0
2300.0	-18.0	-9.0	2000.0	12800.0	8.86951447	(-3.9050994059859234e-09-4.616156253136898e-09j)	-16.3404884	16.9980927	1	0
2300.0	-18.0	-9.0	2100.0	12800.0	8.8886652	(4.038227059475345e-09-4.300275044713969e-09j)	-16.8404102	17.2653885	1	0
2300.0	-18.0	-9.0	2200.0	12800.0	8.90811348	(-2.9755232489026828e-09-4.8900299193264835e-09j)	-17.3363476	17.5867596	1	0
2300.0	-18.0	-9.0	2300.0	12800.0	8.92786312	(4.906170230892193e-09-2.617450508759571e-09j)	-17.8281307	17.9135876	1	0
1500.0	-17.0	-8.0	1400.0	400.0	0.269955337	(0.0013483520977082516+0.0012126562086446776j)	-13.9150925	-14.1091404	0	0
1900.0	-17.0	-8.0	1800.0	400.0	0.268804491	(0.001380601235597142-0.0011757734064858317j)	-13.9115553	-14.1114101	0	0
2300.0	-17.0	-8.0	2200.0	400.0	0.267635942	(0.0014573069838506253+0.0010792166402298113j)	-13.9105711	-14.1121426	0	0
1900.0	-17.0	-8.0	1700.0	800.0	0.537897229	(-0.0006149394570403735-0.0002859543185988343j)	-13.7880116	-14.2607765	0	0
2300.0	-17.0	-8.0	2100.0	800.0	0.535562277	(0.0006352366154724317-0.00023741678469990543j)	-13.7855816	-14.2637968	0	0
1900.0	-17.0	-8.0	1400.0	1600.0	1.0951966	(0.00015755518194897315+9.31778748647323e-05j)	-16.8603916	-17.7896214	0	0
1900.0	-17.0	-8.0	1500.0	1600.0	1.07694054	(-0.00018896361673678385+1.6067013408349704e-05j)	-13.5416269	-14.4813118	0	0
1900.0	-17.0	-8.0	1600.0	1600.0	1.06242299	(-0.0001739376831929484+8.828179796808957e-05j)	-10.1241474	-11.072732	0	0
2300.0	-17.0	-8.0	1800.0	1600.0	1.09047508	(0.0001310146287664646+0.0001277625674290344j)	-16.853056	-17.8077354	0	0
2300.0	-17.0	-8.0	1900.0	1600.0	1.07228518	(0.00013020596225225636-0.0001377852552380548j)	-13.535078	-14.4932194	0	0
2300.0	-17.0	-8.0	2000.0	1600.0	1.05781817	(-0.0001871254456848935-5.532252324075949e-05j)	-10.1188393	-11.0842972	0	0
2300.0	-17.0	-8.0	1400.0	3200.0	2.16703558	(2.2209862616905613e-05+1.849142932619771e-05j)	-14.7108326	-16.6429787	0	0
2300.0	-17.0	-8.0	1500.0	3200.0	2.14914083	(-2.940870557706488e-05+3.856065363591074e-06j)	-13.0376482	-15.0225286	0	0
2300.0	-17.0	-8.0	1600.0	3200.0	2.13312459	(2.2793708203169513e-05-2.0031811694954755e-05j)	-11.3393002	-13.3152323	0	0
2300.0	-17.0	-8.0	1700.0	3200.0	2.11901474	(-2.097775910634448e-05-2.2765248278743996e-05j)	-9.61905003	-11.6014528	0	0
700.0	-17.0	-8.0	1400.0	12800.0	8.55973625	(7.169021238998765e-09+4.7901868472975656e-09j)	-9.23237228	6.44525433	1	0
700.0	-17.0	-8.0	1500.0	12800.0	8.56660938	(-4.0247408263695045e-10+4.1195545306220915e-09j)	-9.79665279	6.81160212	1	0
700.0	-17.0	-8.0	1500.0	12800.0	8.56661034	(2.190649440161796e-10+4.097895705544524e-09j)	-9.7965126	6.81143713	1	0
700.0	-17.0	-8.0	1600.0	12800.0	8.57421017	(2.3749136249791596e-10+8.891515190915413e-09j)	-10.3650684	7.14739943	1	0
700.0	-17.0	-8.0	1700.0	12800.0	8.58257389	(5.0979400565949095e-09+7.2779090860012485e-09j)	-10.9365311	7.46012211	1	0
700.0	-17.0	-8.0	1800.0	12800.0	8.59140205	(-8.193642148903178e-09+2.733605822873e-09j)	-11.4983721	7.89750051	1	0
700.0	-17.0	-8.0	1900.0	12800.0	8.60060883	(-9.714103645353753e-10+5.225988806509026e-09j)	-12.0500631	8.17948818	1	0
700.0	-17.0	-8.0	1900.0	12800.0	8.60060883	(-5.870132760173476e-10+3.1580111987029737e-09j)	-12.0499229	8.17936707	1	0
700.0	-17.0	-8.0	2000.0	12800.0	8.61022377	(6.91451150227668e-09-4.6516159747775145e-09j)	-12.5910559	8.55867386	1	0
700.0	-17.0	-8.0	2100.0	12800.0	8.71282959	(-3.622492778011496e-09-1.4268730718469827e-09j)	-16.7476521	-13.7065201	1	1
700.0	-17.0	-8.0	2100.0	12800.0	8.62022209	(7.716309112148139e-09-2.6283488090630866e-09j)	-13.1238289	8.94148922	1	0
700.0	-17.0	-8.0	2200.0	12800.0	8.69777489	(2.3366614757789354e-09-1.4100920673616913e-09j)	-16.3211918	-12.9601002	1	1
700.0	-17.0	-8.0	2200.0	12800.0	8.69777489	(1.2211684177761516e-09-7.369796101400194e-10j)	-16.3210526	-12.9598713	1	1
700.0	-17.0	-8.0	2200.0	12800.0	8.63063622	(-6.593516279575872e-09-4.450732374122887e-09j)	-13.6477289	9.3602953	1	0
700.0	-17.0	-8.0	2300.0	12800.0	8.68365955	(9.0732848135702e-10-4.369370142940317e-09j)	-15.8787851	-12.0792608	1	1
700.0	-17.0	-8.0	2300.0	12800.0	8.64145565	(3.3109139984514174e-11+2.6955077805372782e-11j)	-14.1642523	9.74787045	1	0
700.0	-17.0	-8.0	2300.0	12800.0	8.64145565	(6.001679346337526e-09+4.886135182583803e-09j)	-14.1641121	9.74768448	1	0
700.0	-17.0	-8.0	2400.0	12800.0	8.67053127	(4.772659087006879e-09-7.859331374812912e-10j)	-15.4161081	-11.1292791	1	1
700.0	-17.0	-8.0	2400.0	12800.0	8.65268326	(-6.652206899458758e-09+3.739153426046091e-09j)	-14.6735792	10.109621	1	0
1100.0	-17.0	-8.0	1400.0	12800.0	8.60329437	(5.621276721180815e-09+6.860526040667881e-09j)	-9.76268291	8.87773323	1	0
1100.0	-17.0	-8.0	1500.0	12800.0	8.61353874	(5.836838658537119e-09+1.1705536295698412e-09j)	-10.3607092	9.14645958	1	0
1100.0	-17.0	-8.0	1500.0	12800.0	8.61353874	(2.710305457200156e-09+5.435404464244221e-10j)	-10.360568	9.14632607	1	0
1100.0	-17.0	-8.0	1600.0	12800.0	8.62410831	(2.2557827964597554e-09-8.296936442890298e-09j)	-10.9479198	9.40959358	1	0
1100.0	-17.0	-8.0	1700.0	12800.0	8.63502216	(6.647009508013269e-09-2.345998812280039e-09j)	-11.524539	9.68885994	1	0
1100.0	-17.0	-8.0	1700.0	12800.0	8.63502216	(1.2979223157650656e-09-4.580893419132029e-10j)	-11.5243988	9.68875408	1	0
1100.0	-17.0	-8.0	1800.0	12800.0	8.64626312	(3.1478740953451837e-09-1.6793964059005776e-09j)	-12.0921106	10.0509949	1	0
1100.0	-17.0	-8.0	1800.0	12800.0	8.64626312	(4.1067746769168386e-09-2.190971564731961e-09j)	-12.0919704	10.0508595	1	0
1100.0	-17.0	-8.0	1900.0	12800.0	8.65787125	(-1.5648324458912643e-09-7.866943960190326e-09j)	-12.6495361	10.4374123	1	0
1100.0	-17.0	-8.0	2000.0	12800.0	8.66983795	(-7.481738310197917e-09-2.496096735799976e-09j)	-13.1985044	10.6861868	1	0
1100.0	-17.0	-8.0	2100.0	12800.0	8.68216705	(-3.456594333114961e-09+6.917731161705368e-09j)	-13.7393951	11.0187693	1	0
1100.0	-17.0	-8.0	2200.0	12800.0	8.69487	(-2.245343160166921e-19-7.484224779123478e-09j)	-14.2722797	11.4760952	1	0
1100.0	-17.0	-8.0	2300.0	12800.0	8.75767326	(-3.7468937275349025e-09+3.4714743275906813e-10j)	-16.553463	-13.837245	1	1
1100.0	-17.0	-8.0	2300.0	12800.0	8.7079401	(7.336736830911137e-09-1.1525467120836504e-10j)	-14.7980156	11.7948036	1	0
1100.0	-17.0	-8.0	2400.0	12800.0	8.74250889	(-3.546419450890743e-09-1.9638344993765507e-09j)	-16.0746498	-13.0817871	1	1
1100.0	-17.0	-8.0	2400.0	12800.0	8.72140026	(-7.198786326171455e-09+2.941670757325929e-10j)	-15.3163853	12.1065454	1	0
1500.0	-17.0	-8.0	1400.0	12800.0	8.65100956	(-5.691467003177651e-10+8.221657335277497e-09j)	-10.7533913	11.2299423	1	0
1500.0	-17.0	-8.0	1500.0	12800.0	8.66380024	(-7.218746935729792e-09+2.722693465369034e-10j)	-11.3249893	11.4356966	1	0
1500.0	-17.0	-8.0	1500.0	12800.0	8.66380024	(-8.953417159531147e-10+3.376958717353063e-11j)	-11.3248491	11.4355736	1	0
1500.0	-17.0	-8.0	1600.0	12800.0	8.67688942	(-7.274011310717434e-10+7.961999972383287e-09j)	-11.8899117	11.6585598	1	0
1500.0	-17.0	-8.0	1700.0	12800.0	8.69026756	(2.9155228653995867e-09-7.230701931456515e-09j)	-12.448947	11.9884501	1	0
1500.0	-17.0	-8.0	1800.0	12800.0	8.703969	(-1.198819218140927e-09+7.56904666389789e-09j)	-13.0009775	12.2166433	1	0
1500.0	-17.0	-8.0	1900.0	12800.0	8.71796989	(-1.2948368591494298e-10+7.493061057000325e-09j)	-13.5470257	12.5395126	1	0
1500.0	-17.0	-8.0	2000.0	12800.0	8.73231411	(-3.6836021087586245e-09-4.8900806180286044e-09j)	-14.0859232	12.8596106	1	0
1500.0	-17.0	-8.0	2000.0	12800.0	8.73231411	(-7.131265906317904e-10-9.466946798508977e-10j)	-14.085783	12.859621	1	0
1500.0	-17.0	-8.0	2100.0	12800.0	8.74697495	(4.99611069341844e-09+5.075212304806071e-09j)	-14.6190405	13.2149134	1	0
1500.0	-17.0	-8.0	2200.0	12800.0	8.76198196	(6.707781619924411e-09-2.13298895618845e-09j)	-15.1455488	13.489975	1	0
1500.0	-17.0	-8.0	2300.0	12800.0	8.7773447	(3.229768158753987e-09-2.93886290254072e-09j)	-15.6655884	13.8958492	1	0
1500.0	-17.0	-8.0	2300.0	12800.0	8.7773447	(1.7770831187893658e-09-1.61702122128675e-09j)	-15.6654482	13.8956976	1	0
1500.0	-17.0	-8.0	2400.0	12800.0	8.81743431	(-8.855641935511487e-10+5.437492935100798e-11j)	-16.9351711	-15.051466	1	1
1500.0	-17.0	-8.0	2400.0	12800.0	8.81743431	(-2.308808264292189e-09+1.418147861150767e-10j)	-16.93503	-15.0512724	1	1
1500.0	-17.0	-8.0	2400.0	12800.0	8.79303932	(-6.609722141863114e-09-7.087091895847911e-10j)	-16.1799774	14.154623	1	0
1900.0	-17.0	-8.0	1400.0	12800.0	8.70301723	(6.8902290593932755e-09+3.2027239688294228e-09j)	-11.9528866	13.4177265	1	0
1900.0	-17.0	-8.0	1500.0	12800.0	8.71827316	(-1.851559747896604e-09-3.4186813931159602e-09j)	-12.4955702	13.5965538	1	0
1900.0	-17.0	-8.0	1500.0	12800.0	8.71827316	(-1.714348585284644e-09-3.16533755742165e-09j)	-12.49543	13.5964632	1	0
1900.0	-17.0	-8.0	1600.0	12800.0	8.73377991	(7.3065717137367854e-09+1.0330110571883704e-10j)	-13.0350838	13.8880348	1	0
1900.0	-17.0	-8.0	1700.0	12800.0	8.74957657	(3.032924012834111e-09+1.8130114013484191e-09j)	-13.570384	14.1980104	1	0
1900.0	-17.0	-8.0	1700.0	12800.0	8.74957657	(3.0878190428000854e-09+1.845826372902116e-09j)	-13.5702429	14.1978893	1	0
